image_path,class,x_center,y_center,width,height
images/norml-p_mp4-17_jpg.rf.b0389f5ed3661ebf43e48adbe1882a10.jpg,normal-action,0.11328125,0.55859375,0.12734375,0.621875
images/norml-p_mp4-17_jpg.rf.b0389f5ed3661ebf43e48adbe1882a10.jpg,normal-action,0.60625,0.54140625,0.15390625,0.56640625
images/norml-p_mp4-17_jpg.rf.b0389f5ed3661ebf43e48adbe1882a10.jpg,normal-action,0.26328125,0.32109375,0.09765625,0.29140625
images/norml-p_mp4-17_jpg.rf.b0389f5ed3661ebf43e48adbe1882a10.jpg,normal-action,0.403125,0.3875,0.07265625,0.39140625
images/norml-p_mp4-17_jpg.rf.b0389f5ed3661ebf43e48adbe1882a10.jpg,normal-action,0.49140625,0.371875,0.08359375,0.4109375
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.11796875,0.5625,0.13515625,0.6578125
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.07265625,0.5359375,0.11484375,0.409375
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.26328125,0.36484375,0.0953125,0.4515625
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.3171875,0.43515625,0.1375,0.4765625
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.4125,0.43203125,0.11640625,0.465625
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.51015625,0.4234375,0.16640625,0.45859375
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.6203125,0.47578125,0.140625,0.49296875
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.7453125,0.56953125,0.18203125,0.58828125
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.8328125,0.51640625,0.19609375,0.45859375
images/norml-p_mp4-18_jpg.rf.0357e5afffaf6c39bf7cd86d3d6d3a57.jpg,normal-action,0.81875,0.29296875,0.075,0.11328125
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.11796875,0.5625,0.13515625,0.6578125
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.07265625,0.5359375,0.11484375,0.409375
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.26328125,0.36484375,0.0953125,0.4515625
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.3171875,0.43515625,0.1375,0.4765625
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.4125,0.43203125,0.11640625,0.465625
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.51015625,0.4234375,0.16640625,0.45859375
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.6203125,0.47578125,0.140625,0.49296875
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.7453125,0.56953125,0.18203125,0.58828125
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.8328125,0.51640625,0.19609375,0.45859375
images/norml-p_mp4-18_jpg.rf.1869c6cf6107399cfbcbcc69fdb95561.jpg,normal-action,0.81875,0.29296875,0.075,0.11328125
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.11796875,0.5625,0.13515625,0.65703125
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.07265625,0.5359375,0.11484375,0.409375
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.26328125,0.36484375,0.0953125,0.4515625
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.3171875,0.43515625,0.1375,0.4765625
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.4125,0.43203125,0.11640625,0.465625
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.51015625,0.4234375,0.16640625,0.45859375
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.6203125,0.47578125,0.140625,0.49296875
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.7453125,0.56953125,0.18203125,0.58828125
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.8328125,0.51640625,0.19609375,0.45859375
images/norml-p_mp4-18_jpg.rf.7cf1e4fdadbc7f07ed41f0a0c5df9534.jpg,normal-action,0.81875,0.29296875,0.075,0.11328125
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.3234375,0.8796875,0.2,0.240625
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.14921875,0.784375,0.2640625,0.43046875
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.146875,0.534375,0.14765625,0.578125
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.08046875,0.53046875,0.15078125,0.403125
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.32734375,0.39921875,0.1375,0.390625
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.26484375,0.3796875,0.09921875,0.4765625
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.45234375,0.44453125,0.1578125,0.4359375
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.73125,0.60078125,0.17734375,0.6546875
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.8453125,0.4953125,0.16328125,0.3609375
images/norml-p_mp4-19_jpg.rf.1865ccf2caa354bd7f88a31cf9b106e6.jpg,normal-action,0.8203125,0.2890625,0.10546875,0.125
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.3234375,0.8796875,0.2,0.240625
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.14921875,0.784375,0.2640625,0.43046875
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.146875,0.534375,0.14765625,0.578125
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.08046875,0.53046875,0.15078125,0.403125
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.32734375,0.39921875,0.1375,0.390625
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.26484375,0.3796875,0.09921875,0.4765625
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.45234375,0.44453125,0.1578125,0.4359375
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.73125,0.60078125,0.17734375,0.6546875
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.8453125,0.4953125,0.16328125,0.3609375
images/norml-p_mp4-19_jpg.rf.1f38cd66238c7ce68492a914c2437033.jpg,normal-action,0.8203125,0.2890625,0.10546875,0.125
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.3234375,0.8796875,0.2,0.240625
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.14921875,0.784375,0.2640625,0.43046875
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.146875,0.534375,0.14765625,0.57890625
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.08046875,0.53046875,0.15078125,0.403125
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.32734375,0.39921875,0.1375,0.39140625
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.26484375,0.3796875,0.09921875,0.4765625
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.45234375,0.44453125,0.1578125,0.43515625
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.73125,0.60078125,0.17734375,0.65546875
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.8453125,0.4953125,0.16328125,0.3609375
images/norml-p_mp4-19_jpg.rf.a4563d731831e937e78b41aad1e6f79f.jpg,normal-action,0.8203125,0.2890625,0.10625,0.125
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.09375,0.53125,0.16640625,0.61796875
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.41953125,0.771875,0.3140625,0.45546875
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.29609375,0.71015625,0.23125,0.57890625
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.35859375,0.40390625,0.18203125,0.3125
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.265625,0.33203125,0.1078125,0.36328125
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.684375,0.5890625,0.19765625,0.590625
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.82890625,0.5171875,0.17890625,0.38671875
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.8140625,0.31328125,0.08671875,0.13671875
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.434375,0.325,0.096875,0.24296875
images/norml-p_mp4-20_jpg.rf.737d830dc1d1e5aa229f475409a7e485.jpg,normal-action,0.31171875,0.3265625,0.1125,0.24453125
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.09375,0.53125,0.16640625,0.61796875
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.41953125,0.771875,0.3140625,0.45625
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.29609375,0.71015625,0.23125,0.57890625
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.35859375,0.40390625,0.18203125,0.3125
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.265625,0.33203125,0.1078125,0.36328125
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.684375,0.5890625,0.19765625,0.590625
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.82890625,0.5171875,0.17890625,0.38671875
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.8140625,0.31328125,0.08671875,0.13671875
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.434375,0.325,0.096875,0.24296875
images/norml-p_mp4-20_jpg.rf.ab107f5df29c70798448036d989fd6ce.jpg,normal-action,0.31171875,0.3265625,0.1125,0.2453125
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.09375,0.53125,0.16640625,0.61796875
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.41953125,0.771875,0.3140625,0.45546875
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.29609375,0.71015625,0.23125,0.57890625
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.35859375,0.40390625,0.18203125,0.3125
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.265625,0.33203125,0.1078125,0.36328125
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.684375,0.5890625,0.19765625,0.590625
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.82890625,0.5171875,0.17890625,0.38671875
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.8140625,0.31328125,0.08671875,0.13671875
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.434375,0.325,0.096875,0.24296875
images/norml-p_mp4-20_jpg.rf.da93b611c396f9491af24150b84d6e5e.jpg,normal-action,0.31171875,0.3265625,0.1125,0.24453125
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.3125,0.4140625,0.075,0.428125
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.69609375,0.5625,0.12109375,0.546875
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.11328125,0.55859375,0.12734375,0.621875
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.49609375,0.71640625,0.15390625,0.56640625
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.26328125,0.32109375,0.09765625,0.29140625
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.403125,0.3875,0.07265625,0.39140625
images/norml-p_mp4-21_jpg.rf.01065ac2232b45428a22f28da5a02bfb.jpg,normal-action,0.49140625,0.371875,0.08359375,0.4109375
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.3125,0.4140625,0.075,0.428125
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.69609375,0.5625,0.12109375,0.546875
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.11328125,0.55859375,0.12734375,0.621875
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.49609375,0.71640625,0.15390625,0.56640625
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.26328125,0.32109375,0.09765625,0.29140625
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.403125,0.3875,0.07265625,0.39140625
images/norml-p_mp4-21_jpg.rf.6f00ee19f1b302c3f946576d76db789d.jpg,normal-action,0.49140625,0.371875,0.08359375,0.4109375
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.3125,0.4140625,0.075,0.428125
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.69609375,0.5625,0.12109375,0.546875
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.11328125,0.55859375,0.12734375,0.621875
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.49609375,0.71640625,0.15390625,0.56640625
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.26328125,0.32109375,0.09765625,0.29140625
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.403125,0.3875,0.07265625,0.39140625
images/norml-p_mp4-21_jpg.rf.b2e58b7aaf9c42c2a1c5744427fe3f91.jpg,normal-action,0.49140625,0.371875,0.08359375,0.4109375
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.0203125,0.31484375,0.0296875,0.33828125
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.359375,0.61953125,0.159375,0.6640625
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.55546875,0.62421875,0.1734375,0.6921875
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.8140625,0.5265625,0.125,0.4328125
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.24453125,0.38984375,0.10078125,0.50234375
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.321875,0.3296875,0.078125,0.2984375
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.4109375,0.32734375,0.1125,0.24765625
images/norml-p_mp4-24_jpg.rf.1a02c5d14cd7097549233d4028d7788c.jpg,normal-action,0.49375,0.32890625,0.0921875,0.32421875
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.0203125,0.31484375,0.0296875,0.3375
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.359375,0.61953125,0.16015625,0.6640625
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.55546875,0.62421875,0.1734375,0.6921875
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.8140625,0.5265625,0.125,0.4328125
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.24453125,0.38984375,0.1,0.50234375
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.321875,0.3296875,0.078125,0.2984375
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.4109375,0.32734375,0.1125,0.24765625
images/norml-p_mp4-24_jpg.rf.658cc07de5c781ea2af29971558a12a2.jpg,normal-action,0.49375,0.32890625,0.0921875,0.32421875
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.0203125,0.31484375,0.0296875,0.3375
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.359375,0.61953125,0.16015625,0.6640625
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.55546875,0.62421875,0.1734375,0.6921875
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.8140625,0.5265625,0.125,0.4328125
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.24453125,0.38984375,0.1,0.50234375
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.321875,0.3296875,0.078125,0.2984375
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.4109375,0.32734375,0.1125,0.24765625
images/norml-p_mp4-24_jpg.rf.b33d95af02df72d6422ffae69dae69b5.jpg,normal-action,0.49375,0.32890625,0.0921875,0.32421875
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.0796875,0.503125,0.13203125,0.56796875
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.0296875,0.3390625,0.05234375,0.3359375
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.265625,0.39609375,0.1109375,0.49140625
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.359375,0.59375,0.15625,0.65078125
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.43984375,0.6296875,0.18203125,0.66640625
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.7796875,0.49453125,0.125,0.46953125
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.85,0.48984375,0.13046875,0.47890625
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.60703125,0.48046875,0.11328125,0.5390625
images/norml-p_mp4-25_jpg.rf.6fd3d6963e89e8a9d7c6bdbe2801a5d9.jpg,normal-action,0.6640625,0.43671875,0.0953125,0.4515625
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.0796875,0.503125,0.13203125,0.5671875
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.0296875,0.3390625,0.05234375,0.3359375
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.265625,0.39609375,0.1109375,0.490625
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.359375,0.59375,0.15625,0.65078125
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.43984375,0.6296875,0.18203125,0.66640625
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.7796875,0.49453125,0.125,0.46953125
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.85,0.48984375,0.13046875,0.47890625
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.60703125,0.48046875,0.1125,0.5390625
images/norml-p_mp4-25_jpg.rf.eba803b5cf059f8e16798b8ada2ba7a5.jpg,normal-action,0.6640625,0.43671875,0.0953125,0.4515625
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.0796875,0.503125,0.13203125,0.56796875
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.0296875,0.3390625,0.05234375,0.3359375
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.265625,0.39609375,0.1109375,0.49140625
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.359375,0.59375,0.15625,0.65078125
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.43984375,0.6296875,0.18203125,0.66640625
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.7796875,0.49453125,0.125,0.46953125
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.85,0.48984375,0.13046875,0.47890625
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.60703125,0.48046875,0.11328125,0.5390625
images/norml-p_mp4-25_jpg.rf.f941bb3bc3f79ab90e341d45c6d2509b.jpg,normal-action,0.6640625,0.43671875,0.0953125,0.4515625
images/norml-p_mp4-26_jpg.rf.58b6c679ab69cbd4d109dcadc2452ba8.jpg,normal-action,0.74609375,0.515625,0.12109375,0.546875
images/norml-p_mp4-26_jpg.rf.58b6c679ab69cbd4d109dcadc2452ba8.jpg,normal-action,0.31484375,0.6,0.17890625,0.6890625
images/norml-p_mp4-26_jpg.rf.58b6c679ab69cbd4d109dcadc2452ba8.jpg,normal-action,0.45234375,0.6140625,0.175,0.65
images/norml-p_mp4-26_jpg.rf.58b6c679ab69cbd4d109dcadc2452ba8.jpg,normal-action,0.05546875,0.49140625,0.09765625,0.55
images/norml-p_mp4-26_jpg.rf.58b6c679ab69cbd4d109dcadc2452ba8.jpg,normal-action,0.490625,0.3140625,0.08515625,0.29453125
images/norml-p_mp4-26_jpg.rf.899b16d16a8be91c2c53903b94b1d5d1.jpg,normal-action,0.74609375,0.515625,0.12109375,0.546875
images/norml-p_mp4-26_jpg.rf.899b16d16a8be91c2c53903b94b1d5d1.jpg,normal-action,0.31484375,0.6,0.17890625,0.6890625
images/norml-p_mp4-26_jpg.rf.899b16d16a8be91c2c53903b94b1d5d1.jpg,normal-action,0.45234375,0.6140625,0.175,0.65
images/norml-p_mp4-26_jpg.rf.899b16d16a8be91c2c53903b94b1d5d1.jpg,normal-action,0.05546875,0.49140625,0.09765625,0.55
images/norml-p_mp4-26_jpg.rf.899b16d16a8be91c2c53903b94b1d5d1.jpg,normal-action,0.490625,0.3140625,0.08515625,0.29453125
images/norml-p_mp4-26_jpg.rf.a165c1e708291b84866026d42397d5d7.jpg,normal-action,0.74609375,0.515625,0.12109375,0.546875
images/norml-p_mp4-26_jpg.rf.a165c1e708291b84866026d42397d5d7.jpg,normal-action,0.31484375,0.6,0.17890625,0.6890625
images/norml-p_mp4-26_jpg.rf.a165c1e708291b84866026d42397d5d7.jpg,normal-action,0.45234375,0.6140625,0.175,0.65
images/norml-p_mp4-26_jpg.rf.a165c1e708291b84866026d42397d5d7.jpg,normal-action,0.05546875,0.49140625,0.09765625,0.55
images/norml-p_mp4-26_jpg.rf.a165c1e708291b84866026d42397d5d7.jpg,normal-action,0.490625,0.3140625,0.08515625,0.29453125
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.27109375,0.60078125,0.1625,0.6546875
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.4453125,0.61953125,0.1578125,0.6640625
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.68046875,0.51640625,0.121875,0.54609375
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.81953125,0.4921875,0.121875,0.51640625
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.0765625,0.51640625,0.11484375,0.6015625
images/norml-p_mp4-27_jpg.rf.13cff726523e850ba029b61480e5aa70.jpg,normal-action,0.046875,0.31953125,0.08359375,0.2828125
